botid, date, time, press, pe5, 
1660200714, 122104, 035808,   44.4,   0.00,
1660200713, 122104, 035614,   59.5,   0.00,
1660200711, 122104, 035420,   75.4,   0.00,
1660200709, 122104, 035204,  100.0,   0.00,
1660200707, 122104, 035001,  125.0,   0.00,
1660200705, 122104, 034745,  148.9,   0.00,
1660200703, 122104, 034519,  175.0,   0.00,
1670200617, 020205, 040113,    5.3,   0.62,
1670200616, 020205, 035958,   15.4,   0.29,
1670200614, 020205, 035727,   35.6,   0.60,
1670200613, 020205, 035718,   35.7,   0.33,
1670200612, 020205, 035607,   45.5,   0.43,
1670200611, 020205, 035423,   60.4,   0.52,
1670200610, 020205, 035243,   75.7,   0.17,
1670200606, 020205, 035016,  100.6,   1.19,
1670200605, 020205, 034836,  126.0,   0.12,
1670200604, 020205, 034658,  150.3,   0.23,
1670200603, 020205, 034525,  175.8,   0.42,
1680200614, 030505, 035557,    5.4,   0.01,
1680200613, 030505, 035449,   15.4,   0.00,
1680200612, 030505, 035328,   25.4,   0.03,
1680200611, 030505, 035206,   34.9,   0.00,
1680200610, 030505, 035153,   34.9,   0.00,
1680200609, 030505, 035039,   45.2,   0.00,
1680200608, 030505, 034923,   60.4,   0.00,
1680200607, 030505, 034753,   75.6,   0.00,
1680200606, 030505, 034616,   99.2,   0.09,
1680200605, 030505, 034436,  125.4,   0.06,
1680200604, 030505, 034312,  150.3,   0.00,
1680200603, 030505, 034139,  176.0,   0.00,
1690201122, 051905, 043614,    8.2,   0.18,
1690201121, 051905, 043300,   15.3,   0.00,
1690201119, 051905, 043133,   25.4,   0.12,
1690201118, 051905, 043011,   34.8,   0.00,
1690201117, 051905, 043002,   34.8,   0.05,
1690201115, 051905, 042832,   44.8,   0.03,
1690201114, 051905, 042704,   60.6,   0.27,
1690201112, 051905, 042521,   75.8,   0.00,
1690201111, 051905, 042356,   99.2,   0.31,
1690201110, 051905, 042204,  125.6,   0.58,
1690201109, 051905, 042013,  150.2,   0.63,
1690201108, 051905, 041829,  173.8,   0.46,
1700200620, 061505, 040849,    7.9,   0.17,
1700200619, 061505, 040543,   15.1,   0.51,
1700200612, 061505, 040230,   24.3,   0.00,
1700200611, 061505, 040107,   35.7,   0.00,
1700200610, 061505, 040050,   35.4,   0.00,
1700200609, 061505, 035931,   44.5,   0.00,
1700200608, 061505, 035808,   60.7,   0.00,
1700200607, 061505, 035648,   75.0,   0.29,
1700200606, 061505, 035500,  100.1,   0.35,
1700200605, 061505, 035323,  124.5,   0.00,
1700200604, 061505, 035117,  149.5,   0.47,
1700200603, 061505, 034847,  175.1,   0.26,
1710200718, 071705, 040737,    4.8,   0.16,
1710200717, 071705, 040631,   14.9,   0.03,
1710200716, 071705, 040535,   24.5,   0.13,
1710200715, 071705, 040421,   34.6,   1.39,
1710200714, 071705, 040411,   34.7,   0.51,
1710200713, 071705, 040246,   45.4,   0.67,
1710200712, 071705, 040121,   60.2,   0.47,
1710200710, 071705, 040001,   75.0,   0.64,
1710200709, 071705, 035822,  100.3,   0.04,
1710200707, 071705, 035622,  124.9,   0.24,
1710200706, 071705, 035451,  150.3,   0.20,
1710200705, 071705, 035301,  174.6,   0.11,
1720200620, 081405, 040712,    4.8,   0.19,
1720200619, 081405, 040558,   14.3,   0.59,
1720200618, 081405, 040441,   24.5,   0.19,
1720200617, 081405, 040308,   34.5,   0.35,
1720200616, 081405, 040259,   34.5,   0.00,
1720200615, 081405, 040132,   45.1,   0.31,
1720200614, 081405, 040015,   60.1,   2.92,
1720200613, 081405, 035842,   74.1,   2.67,
1720200612, 081405, 035711,   99.8,   2.86,
1720200610, 081405, 035431,  124.4,   2.78,
1720200608, 081405, 035129,  149.3,   2.95,
1720200606, 081405, 034754,  174.9,   2.84,
1730200614, 091005, 040053,    4.1,   0.75,
1730200613, 091005, 035933,   15.3,   0.12,
1730200612, 091005, 035830,   23.4,   0.05,
1730200611, 091005, 035647,   35.0,   0.11,
1730200610, 091005, 035640,   35.1,   0.14,
1730200609, 091005, 035522,   45.0,   0.16,
1730200608, 091005, 035346,   59.7,   0.42,
1730200607, 091005, 035210,   74.4,   0.01,
1730200606, 091005, 035045,  100.5,   0.00,
1730200605, 091005, 034911,  124.4,   0.00,
1730200604, 091005, 034744,  149.2,   0.24,
1730200603, 091005, 034613,  175.8,   0.00,
1740200620, 100805, 020939,    8.0,   0.18,
1740200619, 100805, 020724,   16.4,   0.00,
1740200618, 100805, 020604,   25.6,   0.00,
1740200617, 100805, 020453,   34.5,   0.03,
1740200616, 100805, 020444,   34.5,   0.00,
1740200615, 100805, 020333,   43.5,   0.00,
1740200614, 100805, 020223,   59.2,   0.38,
1740200613, 100805, 020104,   74.8,   0.06,
1740200612, 100805, 015933,   99.2,   0.00,
1740200611, 100805, 015732,  124.6,   0.00,
1740200610, 100805, 015537,  149.5,   0.00,
1740200609, 100805, 015341,  175.0,   0.01,
1750201723, 111305, 100625,    5.0,   0.00,
1750201722, 111305, 100432,   14.0,   0.00,
1750201717, 111305, 100242,   24.4,   0.00,
1750201716, 111305, 100132,   34.0,   0.00,
1750201715, 111305, 100124,   33.8,   0.00,
1750201714, 111305, 100014,   43.2,   0.00,
1750201713, 111305, 095907,   58.8,   0.00,
1750201711, 111305, 095742,   74.2,   0.90,
1750201709, 111305, 095548,   98.3,   0.00,
1750201708, 111305, 095349,  123.8,   0.00,
1750201705, 111305, 095138,  148.3,   0.00,
1750201703, 111305, 094947,  173.5,   0.00,
1760200614, 121305, 040551,    5.4,   0.00,
1760200613, 121305, 040405,   15.7,   0.00,
1760200612, 121305, 040205,   26.1,   0.23,
1760200611, 121305, 040045,   36.1,   0.00,
1760200610, 121305, 040036,   36.1,   0.25,
1760200609, 121305, 035851,   45.8,   0.35,
1760200608, 121305, 035711,   60.5,   0.25,
1760200607, 121305, 035531,   76.0,   0.00,
1760200606, 121305, 035346,  100.4,   0.00,
1760200605, 121305, 035201,  124.5,   0.00,
1760200604, 121305, 034951,  150.6,   0.00,
1760200603, 121305, 034741,  174.7,   0.00,
1770201224, 012606, 201145,    5.4,   0.27,
1770201222, 012606, 200958,   13.2,   0.00,
1770201221, 012606, 200858,   25.1,   0.81,
1770201219, 012606, 200759,   34.4,   0.10,
1770201218, 012606, 200752,   34.1,   0.32,
1770201216, 012606, 200648,   42.2,   0.00,
1770201215, 012606, 200548,   60.0,   0.17,
1770201213, 012606, 200423,   75.7,   0.28,
1770201211, 012606, 200258,   99.5,   0.09,
1770201209, 012606, 200123,  125.1,   0.66,
1770201207, 012606, 195948,  149.8,   1.40,
1770201205, 012606, 195808,  174.9,   0.00,
1790200923, 031006, 044305,    8.3,   0.00,
1790200922, 031006, 044119,   13.5,   1.45,
1790200920, 031006, 043850,   25.1,   0.08,
1790200919, 031006, 043716,   34.6,   0.00,
1790200918, 031006, 043708,   34.6,   0.11,
1790200915, 031006, 043535,   43.7,   0.00,
1790200914, 031006, 043406,   63.4,   0.00,
1790200911, 031006, 043221,   81.9,   0.23,
1790200909, 031006, 043051,   99.6,   0.04,
1790200907, 031006, 042851,  127.3,   0.00,
1790200905, 031006, 042711,  152.0,   0.15,
1790200903, 031006, 042531,  173.6,   0.00,
1800200621, 040206, 050929,    7.4,   0.00,
1800200620, 040206, 050817,   17.5,   0.32,
1800200618, 040206, 050528,   23.3,   0.00,
1800200617, 040206, 050357,   35.8,   0.01,
1800200616, 040206, 050346,   35.6,   0.00,
1800200613, 040206, 050206,   45.1,   0.97,
1800200612, 040206, 050042,   60.4,   0.65,
1800200610, 040206, 045843,   74.4,   0.95,
1800200606, 040206, 045607,   98.2,   1.34,
1800200605, 040206, 045431,  125.9,   0.11,
1800200604, 040206, 045241,  149.9,   0.37,
1800200603, 040206, 045051,  169.4,   0.30,
1810200724, 052706, 040422,    7.9,   0.11,
1810200722, 052706, 040221,   14.8,   0.48,
1810200720, 052706, 040021,   25.2,   0.00,
1810200719, 052706, 035836,   37.0,   0.00,
1810200718, 052706, 035826,   37.1,   1.10,
1810200715, 052706, 035626,   44.9,   0.58,
1810200714, 052706, 035414,   59.5,   1.94,
1810200711, 052706, 035140,   75.7,   1.03,
1810200709, 052706, 034933,  101.1,   0.00,
1810200707, 052706, 034646,  125.4,   0.62,
1810200705, 052706, 034448,  151.2,   0.00,
1810200704, 052706, 034256,  175.1,   0.00,
1820200623, 061406, 040955,    8.7,   0.10,
1820200622, 061406, 040737,   15.5,   0.00,
1820200620, 061406, 040555,   25.2,   0.00,
1820200619, 061406, 040434,   35.8,   0.35,
1820200618, 061406, 040425,   36.0,   0.00,
1820200615, 061406, 040237,   46.0,   0.00,
1820200614, 061406, 040120,   60.6,   0.00,
1820200611, 061406, 035941,   75.2,   0.21,
1820200609, 061406, 035742,  100.7,   0.00,
1820200607, 061406, 035506,  126.1,   0.00,
1820200605, 061406, 035304,  149.6,   0.37,
1820200603, 061406, 035115,  174.7,   0.07,
1830200723, 071306, 044558,    6.7,   0.55,
1830200722, 071306, 044337,   14.5,   0.20,
1830200720, 071306, 044212,   24.7,   0.80,
1830200719, 071306, 044057,   33.9,   0.91,
1830200718, 071306, 044047,   34.1,   0.00,
1830200715, 071306, 043912,   45.1,   1.36,
1830200714, 071306, 043737,   59.3,   2.35,
1830200711, 071306, 043552,   74.6,   0.42,
1830200709, 071306, 043238,   98.5,   0.35,
1830200707, 071306, 043027,  123.7,   1.04,
1830200705, 071306, 042817,  149.6,   1.56,
1830200703, 071306, 042627,  173.7,   0.00,
1840200717, 080906, 041400,    8.2,   0.00,
1840200716, 080906, 041221,   15.7,   0.57,
1840200714, 080906, 041026,   23.3,   0.65,
1840200713, 080906, 040850,   35.3,   0.45,
1840200712, 080906, 040841,   35.3,   0.46,
1840200710, 080906, 040701,   45.3,   0.49,
1840200709, 080906, 040521,   59.3,   0.54,
1840200707, 080906, 040321,   75.5,   0.38,
1840200706, 080906, 040051,  100.1,   0.44,
1840200705, 080906, 035900,  124.9,   0.74,
1840200704, 080906, 035710,  150.5,   0.08,
1840200703, 080906, 035531,  175.4,   0.38,
1850200623, 091606, 035428,    6.1,   0.63,
1850200622, 091606, 035301,   15.4,   1.97,
1850200620, 091606, 035043,   25.9,   0.27,
1850200619, 091606, 034930,   35.7,   1.68,
1850200618, 091606, 034920,   35.7,   1.43,
1850200615, 091606, 034800,   45.6,   2.04,
1850200614, 091606, 034653,   60.8,   0.46,
1850200611, 091606, 034509,   75.8,   0.58,
1850200609, 091606, 034337,  100.2,   0.00,
1850200607, 091606, 034200,  125.4,   1.36,
1850200605, 091606, 034018,  150.3,   0.56,
1850200603, 091606, 033833,  175.7,   0.00,
1860201523, 102106, 040953,    6.9,   0.74,
1860201522, 102106, 040743,   15.6,   0.00,
1860201520, 102106, 040613,   25.6,   0.92,
1860201519, 102106, 040451,   34.8,   0.84,
1860201518, 102106, 040423,   34.6,   1.15,
1860201515, 102106, 040223,   46.2,   1.72,
1860201514, 102106, 040023,   60.8,   0.00,
1860201511, 102106, 035603,   75.2,   0.92,
1860201509, 102106, 035343,  100.9,   0.86,
1860201507, 102106, 035148,  126.2,   2.94,
1860201505, 102106, 034928,  148.1,   0.00,
1860201503, 102106, 034723,  174.7,   0.00,
1870200623, 110906, 041437,    6.8,   0.00,
1870200622, 110906, 041235,   13.6,   0.00,
1870200620, 110906, 041057,   25.7,   0.00,
1870200619, 110906, 040941,   36.4,   0.00,
1870200618, 110906, 040931,   36.3,   0.00,
1870200616, 110906, 040820,   45.6,   0.00,
1870200615, 110906, 040642,   60.6,   0.00,
1870200612, 110906, 040507,   74.7,   0.00,
1870200610, 110906, 040323,  100.7,   0.00,
1870200607, 110906, 035937,  124.5,   0.00,
1870200605, 110906, 035726,  149.2,   0.00,
1870200603, 110906, 035527,  175.3,   0.00,
1880200623, 121006, 035713,    7.6,   0.00,
1880200622, 121006, 035554,   17.0,   0.00,
1880200620, 121006, 035338,   25.2,   0.26,
1880200619, 121006, 035232,   34.9,   0.53,
1880200618, 121006, 035226,   35.1,   0.00,
1880200615, 121006, 035054,   45.7,   0.86,
1880200614, 121006, 034946,   59.8,   0.00,
1880200611, 121006, 034828,   75.0,   0.31,
1880200609, 121006, 034653,   98.6,   0.02,
1880200607, 121006, 034522,  124.5,   0.00,
1880200605, 121006, 034352,  149.3,   0.00,
1880200603, 121006, 034208,  176.0,   0.00,
1890200723, 020707, 040949,    5.1,   0.00,
1890200722, 020707, 040750,   15.2,   0.77,
1890200720, 020707, 040620,   25.1,   0.72,
1890200719, 020707, 040457,   34.7,   0.00,
1890200718, 020707, 040448,   34.9,   0.87,
1890200715, 020707, 040320,   44.5,   1.46,
1890200714, 020707, 040130,   59.7,   0.83,
1890200711, 020707, 035920,   74.7,   0.87,
1890200709, 020707, 035708,  100.0,   1.36,
1890200707, 020707, 035421,  123.9,   0.90,
1890200705, 020707, 035220,  149.6,   0.00,
1890200703, 020707, 034949,  181.4,   0.00,
1900200723, 032107, 035436,    5.0,   1.12,
1900200722, 032107, 035233,   14.9,   1.63,
1900200720, 032107, 035103,   24.5,   0.83,
1900200719, 032107, 034953,   34.5,   0.00,
1900200718, 032107, 034942,   34.5,   0.00,
1900200715, 032107, 034806,   45.0,   0.00,
1900200714, 032107, 034656,   60.2,   0.00,
1900200711, 032107, 034517,   74.8,   0.00,
1900200709, 032107, 034341,   99.9,   0.00,
1900200707, 032107, 034159,  124.2,   0.00,
1900200705, 032107, 034019,  149.4,   0.00,
1900200703, 032107, 033827,  176.3,   0.00,
1910200723, 050507, 050412,    7.1,   0.00,
1910200722, 050507, 050142,   15.1,   0.00,
1910200720, 050507, 050016,   24.3,   0.00,
1910200719, 050507, 045910,   34.4,   0.00,
1910200718, 050507, 045857,   34.2,   0.00,
1910200715, 050507, 045638,   45.0,   0.00,
1910200714, 050507, 045522,   59.7,   0.00,
1910200711, 050507, 045307,   74.6,   1.00,
1910200709, 050507, 045113,  100.2,   0.01,
1910200707, 050507, 044927,  124.9,   0.00,
1910200705, 050507, 044747,  150.4,   0.00,
1910200703, 050507, 044613,  176.3,   0.00,
1920200623, 061007, 055743,    6.4,   0.00,
1920200622, 061007, 055553,   14.8,   0.00,
1920200620, 061007, 055353,   25.5,   0.00,
1920200619, 061007, 055213,   35.4,   0.00,
1920200618, 061007, 055203,   35.4,   0.00,
1920200615, 061007, 054953,   45.8,   0.53,
1920200611, 061007, 054553,   74.9,   0.00,
1920200609, 061007, 054353,  100.4,   0.00,
1920200607, 061007, 054214,  124.5,   0.00,
1920200605, 061007, 054030,  150.7,   0.00,
1920200603, 061007, 053828,  176.0,   0.00,
1930200423, 070807, 041930,    6.3,   0.06,
1930200422, 070807, 041441,   14.9,   0.30,
1930200420, 070807, 041241,   24.9,   0.37,
1930200419, 070807, 041106,   35.5,   0.25,
1930200418, 070807, 041101,   35.5,   0.34,
1930200415, 070807, 040856,   45.8,   0.29,
1930200414, 070807, 040646,   59.8,   0.00,
1930200412, 070807, 040451,   75.5,   0.08,
1930200409, 070807, 040156,  100.1,   0.05,
1930200407, 070807, 035921,  125.1,   0.33,
1930200405, 070807, 035700,  150.0,   0.12,
1930200403, 070807, 035435,  174.9,   0.32,
1940200623, 080407, 040931,    5.6,   0.54,
1940200622, 080407, 040520,   15.8,   0.45,
1940200620, 080407, 040331,   24.7,   0.22,
1940200619, 080407, 040211,   34.9,   0.19,
1940200618, 080407, 040203,   34.9,   0.33,
1940200615, 080407, 035946,   45.8,   0.00,
1940200614, 080407, 035818,   59.7,   0.31,
1940200611, 080407, 035622,   75.1,   0.40,
1940200609, 080407, 035417,  100.8,   0.96,
1940200607, 080407, 035211,  124.9,   0.00,
1940200605, 080407, 035031,  149.6,   0.28,
1940200603, 080407, 034841,  175.5,   0.00,
1950200623, 090307, 040451,    6.9,   0.33,
1950200622, 090307, 040311,   16.6,   0.26,
1950200620, 090307, 040022,   25.6,   0.07,
1950200619, 090307, 035901,   36.5,   0.72,
1950200618, 090307, 035851,   36.5,   0.00,
1950200615, 090307, 035722,   46.2,   0.62,
1950200614, 090307, 035611,   60.9,   0.36,
1950200611, 090307, 035442,   76.4,   0.05,
1950200609, 090307, 035321,  101.6,   0.09,
1950200607, 090307, 035151,  124.7,   0.00,
1950200605, 090307, 035021,  150.9,   0.00,
1950200603, 090307, 034851,  175.3,   0.99,
1960201423, 100407, 040344,    5.4,   2.30,
1960201422, 100407, 040201,   15.1,   1.88,
1960201420, 100407, 040017,   25.6,   0.00,
1960201419, 100407, 035846,   35.1,   0.85,
1960201418, 100407, 035837,   35.1,   1.27,
1960201415, 100407, 035643,   45.1,   0.00,
1960201414, 100407, 035452,   60.5,   1.78,
1960201411, 100407, 035231,   74.8,   0.98,
1960201409, 100407, 035028,  100.2,   0.00,
1960201407, 100407, 034812,  125.4,   0.81,
1960201405, 100407, 034606,  150.0,   0.00,
1960201403, 100407, 034401,  175.4,   0.00,
1970201423, 120307, 050145,    6.6,   0.36,
1970201422, 120307, 045815,   15.5,   2.46,
1970201420, 120307, 045622,   27.0,   6.14,
1970201419, 120307, 045441,   35.2,   2.49,
1970201418, 120307, 045430,   35.0,   0.47,
1970201415, 120307, 045236,   45.1,   2.60,
1970201414, 120307, 045045,   59.8,   1.80,
1970201411, 120307, 044735,   74.6,   0.80,
1970201409, 120307, 044525,  100.5,   0.00,
1970201407, 120307, 044316,  125.9,   0.75,
1970201405, 120307, 044120,  152.5,   2.89,
1970201403, 120307, 043910,  176.0,   0.97,
1980201523, 122207, 040651,    6.7,   0.00,
1980201522, 122207, 040140,   15.6,   0.00,
1980201520, 122207, 040000,   24.3,   0.56,
1980201519, 122207, 035818,   37.4,   0.00,
1980201518, 122207, 035811,   37.4,   0.33,
1980201515, 122207, 035643,   44.6,   2.42,
1980201514, 122207, 035516,   60.3,   0.21,
1980201512, 122207, 035335,   74.2,   0.14,
1980201510, 122207, 035127,  102.4,   0.00,
1980201508, 122207, 034927,  125.7,   0.30,
1980201506, 122207, 034732,  149.6,   2.08,
1980201504, 122207, 034523,  174.2,   0.00,
1990201423, 013108, 035802,    5.8,   0.88,
1990201422, 013108, 035516,   15.7,   1.87,
1990201420, 013108, 035356,   25.0,   0.00,
1990201419, 013108, 035246,   34.5,   0.95,
1990201418, 013108, 035236,   34.5,   1.28,
1990201415, 013108, 035106,   44.3,   1.96,
1990201414, 013108, 034946,   60.1,   2.56,
1990201411, 013108, 034746,   75.7,   0.06,
1990201409, 013108, 034606,  100.9,   0.14,
1990201407, 013108, 034431,  126.3,   0.61,
1990201405, 013108, 034251,  150.3,   0.00,
1990201403, 013108, 034107,  175.9,   0.00,
2000201423, 022508, 040058,    6.5,   0.00,
2000201422, 022508, 035809,   15.5,   0.44,
2000201420, 022508, 035655,   24.3,   0.95,
2000201419, 022508, 035537,   34.2,   1.50,
2000201418, 022508, 035524,   34.7,   0.60,
2000201415, 022508, 035334,   45.2,   0.16,
2000201414, 022508, 035225,   60.4,   0.94,
2000201411, 022508, 035055,   74.9,   0.93,
2000201409, 022508, 034920,  101.6,   0.00,
2000201407, 022508, 034750,  124.5,   0.00,
2000201405, 022508, 034620,  150.2,   0.59,
2000201403, 022508, 034445,  175.9,   0.02,
